Creation_Date,SONumber,Customer_PO,CustomerCode,CustomerName,PN,IndustrialStandard,Description,客户物料编号,Description2,DeliveryDate,销售员姓名,UnmetQuantity
5/13/2024,20018464,21202591533,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-001,TF-FC001-NC4,Q28 AOC G3 1m Sony Vcsel Cisco,10-3172-04,100G QSFP28 AOC Gen3.0,6/14/2024,莫兆熊,320.000
5/27/2024,20018565,39J029628,200643,Flextronics International  Europe B. V.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,7/12/2024,莫兆熊,240.000
5/27/2024,20018574,39J029638,200643,Flextronics International  Europe B. V.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,7/19/2024,莫兆熊,240.000
5/27/2024,20018576,39J029640,200643,Flextronics International  Europe B. V.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,7/26/2024,莫兆熊,120.000
5/27/2024,20018577,39J029641,200643,Flextronics International  Europe B. V.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,7/26/2024,莫兆熊,220.000
5/27/2024,20018578,39J029642,200643,Flextronics International  Europe B. V.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,7/19/2024,莫兆熊,110.000
6/4/2024,20018654,21202601562,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,8/16/2024,莫兆熊,80.000
6/4/2024,20018654,21202601562,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,8/16/2024,莫兆熊,80.000
6/4/2024,20018654,21202601562,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,8/16/2024,莫兆熊,80.000
6/4/2024,20018654,21202601562,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,8/16/2024,莫兆熊,45.000
6/4/2024,20018654,21202601562,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,11/8/2024,莫兆熊,30.000
6/4/2024,20018655,21202600667,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,6/28/2024,莫兆熊,320.000
6/4/2024,20018655,21202600667,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,6/28/2024,莫兆熊,240.000
6/4/2024,20018655,21202600667,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,8/9/2024,莫兆熊,160.000
6/4/2024,20018655,21202600667,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,8/9/2024,莫兆熊,720.000
6/4/2024,20018655,21202600667,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,8/9/2024,莫兆熊,240.000
6/4/2024,20018655,21202600667,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,8/16/2024,莫兆熊,160.000
6/4/2024,20018655,21202600667,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,8/16/2024,莫兆熊,160.000
6/4/2024,20018655,21202600667,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,8/16/2024,莫兆熊,280.000
6/4/2024,20018655,21202600667,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,8/16/2024,莫兆熊,160.000
6/4/2024,20018656,21202598062,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-002,TF-FC002-NC4,Q28 AOC G3 2m Sony Vcsel Cisco,10-3173-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,80.000
6/4/2024,20018656,21202598062,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-002,TF-FC002-NC4,Q28 AOC G3 2m Sony Vcsel Cisco,10-3173-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,80.000
6/4/2024,20018656,21202598062,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-002,TF-FC002-NC4,Q28 AOC G3 2m Sony Vcsel Cisco,10-3173-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,240.000
6/4/2024,20018656,21202598062,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-002,TF-FC002-NC4,Q28 AOC G3 2m Sony Vcsel Cisco,10-3173-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,80.000
6/4/2024,20018656,21202598062,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-002,TF-FC002-NC4,Q28 AOC G3 2m Sony Vcsel Cisco,10-3173-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,80.000
6/4/2024,20018656,21202598062,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-002,TF-FC002-NC4,Q28 AOC G3 2m Sony Vcsel Cisco,10-3173-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,160.000
6/4/2024,20018656,21202598062,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-002,TF-FC002-NC4,Q28 AOC G3 2m Sony Vcsel Cisco,10-3173-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,80.000
6/4/2024,20018656,21202598062,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-002,TF-FC002-NC4,Q28 AOC G3 2m Sony Vcsel Cisco,10-3173-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,80.000
6/4/2024,20018656,21202598062,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-002,TF-FC002-NC4,Q28 AOC G3 2m Sony Vcsel Cisco,10-3173-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,160.000
6/4/2024,20018656,21202598062,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-002,TF-FC002-NC4,Q28 AOC G3 2m Sony Vcsel Cisco,10-3173-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,80.000
6/4/2024,20018656,21202598062,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-002,TF-FC002-NC4,Q28 AOC G3 2m Sony Vcsel Cisco,10-3173-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,80.000
6/4/2024,20018656,21202598062,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,8/30/2024,莫兆熊,40.000
6/4/2024,20018657,21202595207,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-002,TF-FC002-NC4,Q28 AOC G3 2m Sony Vcsel Cisco,10-3173-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,65.000
6/4/2024,20018657,21202595207,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,8/16/2024,莫兆熊,130.000
6/4/2024,20018657,21202595207,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,8/30/2024,莫兆熊,80.000
6/4/2024,20018657,21202595207,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,8/30/2024,莫兆熊,40.000
6/4/2024,20018657,21202595207,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,8/30/2024,莫兆熊,80.000
6/4/2024,20018657,21202595207,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,120.000
6/4/2024,20018657,21202595207,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,120.000
6/4/2024,20018657,21202595207,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,8/9/2024,莫兆熊,80.000
6/4/2024,20018657,21202595207,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,80.000
6/4/2024,20018657,21202595207,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,120.000
6/4/2024,20018657,21202595207,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,8/16/2024,莫兆熊,40.000
6/4/2024,20018657,21202595207,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,80.000
6/4/2024,20018657,21202595207,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,40.000
6/4/2024,20018657,21202595207,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,8/23/2024,莫兆熊,40.000
6/4/2024,20018660,39J030142,200643,Flextronics International  Europe B. V.,500-5391-007,TF-FC007-NC4,Q28 AOC G3 7m Sony Vcsel Cisco,10-3176-04,100G QSFP28 AOC Gen3.0,10/25/2024,莫兆熊,345.000
6/4/2024,20018661,39J030143,200643,Flextronics International  Europe B. V.,500-5391-007,TF-FC007-NC4,Q28 AOC G3 7m Sony Vcsel Cisco,10-3176-04                         ,100G QSFP28 AOC Gen3.0,10/25/2024,莫兆熊,140.000
6/4/2024,20018662,39J030144,200643,Flextronics International  Europe B. V.,500-5391-007,TF-FC007-NC4,Q28 AOC G3 7m Sony Vcsel Cisco,10-3176-04                         ,100G QSFP28 AOC Gen3.0,10/25/2024,莫兆熊,45.000
6/4/2024,20018668,39J030207,200643,Flextronics International  Europe B. V.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,7/19/2024,莫兆熊,50.000
6/4/2024,20018669,39J030229,200643,Flextronics International  Europe B. V.,500-5391-001,TF-FC001-NC4,Q28 AOC G3 1m Sony Vcsel Cisco,10-3172-04,100G QSFP28 AOC Gen3.0,7/19/2024,莫兆熊,"1,190.000"
6/4/2024,20018680,39J030289,200643,Flextronics International  Europe B. V.,500-5391-001,TF-FC001-NC4,Q28 AOC G3 1m Sony Vcsel Cisco,10-3172-04,100G QSFP28 AOC Gen3.0,6/4/2024,莫兆熊,535.000
6/4/2024,20018684,21202602104,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-025,TF-FC025-NC4,Q28 AOC G3 25m Sony Vcsel Cisco,10-3180-04,100G QSFP28 AOC Gen3.0,8/30/2024,莫兆熊,40.000
6/13/2024,20018728,21202602990,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,6/13/2024,莫兆熊,80.000
6/13/2024,20018728,21202602990,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,6/13/2024,莫兆熊,320.000
6/13/2024,20018728,21202602990,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,6/13/2024,莫兆熊,160.000
6/13/2024,20018728,21202602990,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,6/13/2024,莫兆熊,160.000
6/13/2024,20018728,21202602990,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,6/13/2024,莫兆熊,65.000
6/13/2024,20018728,21202602990,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,6/13/2024,莫兆熊,160.000
6/13/2024,20018728,21202602990,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,6/13/2024,莫兆熊,50.000
6/14/2024,20018738,21202606727,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,6/14/2024,莫兆熊,5.000
6/14/2024,20018738,21202606727,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,6/14/2024,莫兆熊,80.000
6/14/2024,20018738,21202606727,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,6/14/2024,莫兆熊,80.000
6/14/2024,20018738,21202606727,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,6/14/2024,莫兆熊,80.000
6/14/2024,20018738,21202606727,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,6/14/2024,莫兆熊,80.000
6/14/2024,20018738,21202606727,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,6/14/2024,莫兆熊,80.000
6/14/2024,20018738,21202606727,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,6/14/2024,莫兆熊,80.000
6/14/2024,20018738,21202606727,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,6/14/2024,莫兆熊,80.000
6/14/2024,20018738,21202606727,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,6/14/2024,莫兆熊,80.000
6/14/2024,20018738,21202606727,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-025,TF-FC025-NC4,Q28 AOC G3 25m Sony Vcsel Cisco,10-3180-04,100G QSFP28 AOC Gen3.0,6/14/2024,莫兆熊,40.000
6/14/2024,20018739,39J030739,200643,Flextronics International  Europe B. V.,500-5391-005,TF-FC005-NC4,Q28 AOC G3 5m Sony Vcsel Cisco,10-3175-04,100G QSFP28 AOC Gen3.0,8/9/2024,莫兆熊,200.000
6/14/2024,20018740,39J030630,200643,Flextronics International  Europe B. V.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,7/26/2024,莫兆熊,70.000
6/14/2024,20018741,39J030698,200643,Flextronics International  Europe B. V.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,7/26/2024,莫兆熊,82.000
6/16/2024,20018765,39J030748,200643,Flextronics International  Europe B. V.,500-5391-005,TF-FC005-NC4,Q28 AOC G3 5m Sony Vcsel Cisco,10-3175-04,100G QSFP28 AOC Gen3.0,6/17/2024,莫兆熊,400.000
6/16/2024,20018767,39J030790,200643,Flextronics International  Europe B. V.,500-5703,TR-FC85G-NCI,"100G Q28 SR4 G3,Sony Vcsel Cisco",10-3512-01,100G QSFP28 SR4 Gen3.0,7/12/2024,莫兆熊,336.000
6/16/2024,20018769,39J030754,200643,Flextronics International  Europe B. V.,500-5481,TR-FC85S-NC3,Q28 SR4 G3 100m Sony Vcsel Cisco,10-3142-03,100G QSFP28 SR4 Gen3.0,8/16/2024,莫兆熊,296.000
6/16/2024,20018770,39J030785,200643,Flextronics International  Europe B. V.,500-5481,TR-FC85S-NC3,Q28 SR4 G3 100m Sony Vcsel Cisco,10-3142-03,100G QSFP28 SR4 Gen3.0,8/9/2024,莫兆熊,208.000
6/19/2024,20018775,39J030879,200643,Flextronics International  Europe B. V.,500-5703,TR-FC85G-NCI,"100G Q28 SR4 G3,Sony Vcsel Cisco",10-3512-01,100G QSFP28 SR4 Gen3.0,8/23/2024,莫兆熊,16.000
6/19/2024,20018782,39J030833,200643,Flextronics International  Europe B. V.,500-5703,TR-FC85G-NCI,"100G Q28 SR4 G3,Sony Vcsel Cisco",10-3512-01,100G QSFP28 SR4 Gen3.0,8/2/2024,莫兆熊,56.000
6/19/2024,20018784,39J030847,200643,Flextronics International  Europe B. V.,500-5391-030,TF-FC030-NC4,Q28 AOC G3 30m Sony Vcsel Cisco,10-3181-04,100G QSFP28 AOC Gen3.0,8/9/2024,莫兆熊,40.000
6/25/2024,20018810,39J030826,200643,Flextronics International  Europe B. V.,500-5481,TR-FC85S-NC3,Q28 SR4 G3 100m Sony Vcsel Cisco,10-3142-03,100G QSFP28 SR4 Gen3.0,8/2/2024,莫兆熊,72.000
6/25/2024,20018811,39J030827,200643,Flextronics International  Europe B. V.,500-5481,TR-FC85S-NC3,Q28 SR4 G3 100m Sony Vcsel Cisco,10-3142-03,100G QSFP28 SR4 Gen3.0,8/2/2024,莫兆熊,56.000
6/25/2024,20018812,21202609823,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-030,TF-FC030-NC4,Q28 AOC G3 30m Sony Vcsel Cisco,10-3181-04,100G QSFP28 AOC Gen3.0,10/25/2024,莫兆熊,40.000
6/25/2024,20018812,21202609823,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-030,TF-FC030-NC4,Q28 AOC G3 30m Sony Vcsel Cisco,10-3181-04,100G QSFP28 AOC Gen3.0,10/25/2024,莫兆熊,130.000
6/25/2024,20018812,21202609823,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-030,TF-FC030-NC4,Q28 AOC G3 30m Sony Vcsel Cisco,10-3181-04,100G QSFP28 AOC Gen3.0,10/25/2024,莫兆熊,40.000
6/25/2024,20018812,21202609823,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-030,TF-FC030-NC4,Q28 AOC G3 30m Sony Vcsel Cisco,10-3181-04,100G QSFP28 AOC Gen3.0,10/25/2024,莫兆熊,80.000
6/25/2024,20018812,21202609823,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-030,TF-FC030-NC4,Q28 AOC G3 30m Sony Vcsel Cisco,10-3181-04,100G QSFP28 AOC Gen3.0,10/25/2024,莫兆熊,40.000
6/25/2024,20018812,21202609823,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-030,TF-FC030-NC4,Q28 AOC G3 30m Sony Vcsel Cisco,10-3181-04,100G QSFP28 AOC Gen3.0,10/25/2024,莫兆熊,75.000
6/25/2024,20018817,39J030964,200643,Flextronics International  Europe B. V.,500-5391-030,TF-FC030-NC4,Q28 AOC G3 30m Sony Vcsel Cisco,10-3181-04,100G QSFP28 AOC Gen3.0,6/25/2024,莫兆熊,40.000
6/30/2024,20018848,39J030828,200643,Flextronics International  Europe B. V.,500-5481,TR-FC85S-NC3,Q28 SR4 G3 100m Sony Vcsel Cisco,10-3142-03,100G QSFP28 SR4 Gen3.0,8/16/2024,莫兆熊,176.000
6/30/2024,20018858,39J030977,200643,Flextronics International  Europe B. V.,500-5703,TR-FC85G-NCI,"100G Q28 SR4 G3,Sony Vcsel Cisco",10-3512-01,100G QSFP28 SR4 Gen3.0,7/19/2024,莫兆熊,88.000
6/30/2024,20018859,39J030989,200643,Flextronics International  Europe B. V.,500-5703,TR-FC85G-NCI,"100G Q28 SR4 G3,Sony Vcsel Cisco",10-3512-01,100G QSFP28 SR4 Gen3.0,8/16/2024,莫兆熊,56.000
6/30/2024,20018860,21202612091,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-007,TF-FC007-NC4,Q28 AOC G3 7m Sony Vcsel Cisco,10-3176-04                         ,100G QSFP28 AOC Gen3.0,8/30/2024,莫兆熊,20.000
6/30/2024,20018867,21202612893,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,6/30/2024,莫兆熊,40.000
6/30/2024,20018867,21202612893,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-015,TF-FC015-NC4,Q28 AOC G3 15m Sony Vcsel Cisco,10-3178-04,100G QSFP28 AOC Gen3.0,6/30/2024,莫兆熊,40.000
6/30/2024,20018867,21202612893,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-030,TF-FC030-NC4,Q28 AOC G3 30m Sony Vcsel Cisco,10-3181-04,100G QSFP28 AOC Gen3.0,6/30/2024,莫兆熊,40.000
6/30/2024,20018867,21202612893,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-030,TF-FC030-NC4,Q28 AOC G3 30m Sony Vcsel Cisco,10-3181-04,100G QSFP28 AOC Gen3.0,6/30/2024,莫兆熊,80.000
6/30/2024,20018867,21202612893,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-030,TF-FC030-NC4,Q28 AOC G3 30m Sony Vcsel Cisco,10-3181-04,100G QSFP28 AOC Gen3.0,6/30/2024,莫兆熊,40.000
6/30/2024,20018867,21202612893,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-030,TF-FC030-NC4,Q28 AOC G3 30m Sony Vcsel Cisco,10-3181-04,100G QSFP28 AOC Gen3.0,6/30/2024,莫兆熊,80.000
6/30/2024,20018867,21202612893,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-030,TF-FC030-NC4,Q28 AOC G3 30m Sony Vcsel Cisco,10-3181-04,100G QSFP28 AOC Gen3.0,6/30/2024,莫兆熊,40.000
6/30/2024,20018867,21202612893,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,6/30/2024,莫兆熊,80.000
6/30/2024,20018867,21202612893,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,6/30/2024,莫兆熊,80.000
6/30/2024,20018867,21202612893,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,6/30/2024,莫兆熊,80.000
6/30/2024,20018867,21202612893,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,6/30/2024,莫兆熊,80.000
6/30/2024,20018867,21202612893,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,6/30/2024,莫兆熊,80.000
6/30/2024,20018867,21202612893,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-010,TF-FC010-NC4,Q28 AOC G3 10m Sony Vcsel Cisco,10-3177-04,100G QSFP28 AOC Gen3.0,6/30/2024,莫兆熊,80.000
6/30/2024,20018867,21202612893,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,6/30/2024,莫兆熊,80.000
6/30/2024,20018867,21202612893,200469,Fabrinet C/O Fabrinet Pte.Ltd.,500-5391-003,TF-FC003-NC4,Q28 AOC G3 3m Sony Vcsel Cisco,10-3174-04,100G QSFP28 AOC Gen3.0,6/30/2024,莫兆熊,480.000
