BOM_ID,LOCATION_ID,PARENT_ID,ALT_GROUP,PREFERENCE,ELEM_IX,CHILD_ID,NEW_SUPPLY,GRADE,RATE,BATCH_SIZE,EFFECTIVE_START,EFFECTIVE_END
BOM_262-0019,5000,262-0019,,153,153,280-0654-CN,-,-,-,-,-,-
BOM_262-0019,1000,262-0019,,154,154,280-1497-40,-,-,-,-,-,-
BOM_262-0019,2000,262-0019,,154,154,280-1497-40,-,-,-,-,-,-
BOM_262-0019,5000,262-0019,,154,154,280-1497-40,-,-,-,-,-,-
BOM_262-0019,LOCATION-PCBA-Subcon,262-0019,A1,3,3,504-1718,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3408,3408,140-0113,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3409,3409,140-0240,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,D1,3,3,140-0253,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,A1,4,4,140-0384,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3410,3410,140-0599,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,D1,3,3,140-0645,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3411,3411,140-0847,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3412,3412,140-0853,-,-,-,-,-,-
BOM_262-0019,LOCATION-PCBA-Subcon,262-0019,A1,3,3,504-1878,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3438,3438,140-0113,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3439,3439,140-0240,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,D1,3,3,140-0253,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,A1,4,4,140-0384,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3440,3440,140-0599,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,D1,3,3,140-0645,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3441,3441,140-0847,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3442,3442,140-0853,-,-,-,-,-,-
BOM_502-2894,1000,502-2894,A1,1,1,262-0029,-,-,-,-,-,-
BOM_502-2894,2000,502-2894,A1,1,1,262-0029,-,-,-,-,-,-
BOM_502-2894,5000,502-2894,A1,1,1,262-0029,-,-,-,-,-,-
BOM_262-0029,LOCATION-PCBA-Subcon,262-0029,,92,92,140-0848,-,-,-,-,-,-
BOM_262-0029,LOCATION-PCBA-Subcon,262-0029,,93,93,140-0849,-,-,-,-,-,-
BOM_262-0029,1000,262-0029,C1,1,1,280-0654-CN,-,-,-,-,-,-
BOM_262-0029,2000,262-0029,C1,1,1,280-0654-CN,-,-,-,-,-,-
BOM_262-0029,5000,262-0029,C1,1,1,280-0654-CN,-,-,-,-,-,-
BOM_262-0029,1000,262-0029,,47,47,280-1497-40,-,-,-,-,-,-
BOM_262-0029,2000,262-0029,,47,47,280-1497-40,-,-,-,-,-,-
BOM_262-0029,5000,262-0029,,47,47,280-1497-40,-,-,-,-,-,-
BOM_262-0029,LOCATION-PCBA-Subcon,262-0029,A1,3,3,504-1718,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3413,3413,140-0113,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3414,3414,140-0240,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,D1,3,3,140-0253,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,A1,4,4,140-0384,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3415,3415,140-0599,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,D1,3,3,140-0645,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3416,3416,140-0847,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3417,3417,140-0853,-,-,-,-,-,-
BOM_262-0029,LOCATION-PCBA-Subcon,262-0029,A1,3,3,504-1878,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3443,3443,140-0113,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3444,3444,140-0240,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,D1,3,3,140-0253,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,A1,4,4,140-0384,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3445,3445,140-0599,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,D1,3,3,140-0645,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3446,3446,140-0847,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3447,3447,140-0853,-,-,-,-,-,-
BOM_502-2894,1000,502-2894,A1,1,1,504-1835,-,-,-,-,-,-
BOM_502-2894,2000,502-2894,A1,1,1,504-1835,-,-,-,-,-,-
BOM_502-2894,5000,502-2894,A1,1,1,504-1835,-,-,-,-,-,-
BOM_504-1835,LOCATION-PCBA-Subcon,504-1835,,108,108,140-0848,-,-,-,-,-,-
BOM_504-1835,LOCATION-PCBA-Subcon,504-1835,,109,109,140-0849,-,-,-,-,-,-
BOM_504-1835,1000,504-1835,,54,54,280-1497-40,-,-,-,-,-,-
BOM_504-1835,2000,504-1835,,54,54,280-1497-40,-,-,-,-,-,-
BOM_504-1835,5000,504-1835,,54,54,280-1497-40,-,-,-,-,-,-
BOM_504-1835,LOCATION-PCBA-Subcon,504-1835,A1,3,3,504-1718,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3418,3418,140-0113,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3419,3419,140-0240,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,D1,3,3,140-0253,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,A1,4,4,140-0384,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3420,3420,140-0599,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,D1,3,3,140-0645,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3421,3421,140-0847,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3422,3422,140-0853,-,-,-,-,-,-
BOM_504-1835,LOCATION-PCBA-Subcon,504-1835,A1,3,3,504-1878,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3448,3448,140-0113,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3449,3449,140-0240,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,D1,3,3,140-0253,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,A1,4,4,140-0384,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3450,3450,140-0599,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,D1,3,3,140-0645,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3451,3451,140-0847,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3452,3452,140-0853,-,-,-,-,-,-
BOM_502-2894,1000,502-2894,A1,1,1,504-1975,-,-,-,-,-,-
BOM_502-2894,2000,502-2894,A1,1,1,504-1975,-,-,-,-,-,-
BOM_502-2894,5000,502-2894,A1,1,1,504-1975,-,-,-,-,-,-
BOM_504-1975,LOCATION-PCBA-Subcon,504-1975,,152,152,140-0848,-,-,-,-,-,-
BOM_504-1975,LOCATION-PCBA-Subcon,504-1975,,153,153,140-0849,-,-,-,-,-,-
BOM_504-1975,1000,504-1975,,76,76,280-1497-40,-,-,-,-,-,-
BOM_504-1975,2000,504-1975,,76,76,280-1497-40,-,-,-,-,-,-
BOM_504-1975,5000,504-1975,,76,76,280-1497-40,-,-,-,-,-,-
BOM_504-1975,LOCATION-PCBA-Subcon,504-1975,A1,3,3,504-1718,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3423,3423,140-0113,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3424,3424,140-0240,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,D1,3,3,140-0253,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,A1,4,4,140-0384,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3425,3425,140-0599,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,D1,3,3,140-0645,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3426,3426,140-0847,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3427,3427,140-0853,-,-,-,-,-,-
BOM_504-1975,LOCATION-PCBA-Subcon,504-1975,A1,3,3,504-1878,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3453,3453,140-0113,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3454,3454,140-0240,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,D1,3,3,140-0253,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,A1,4,4,140-0384,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3455,3455,140-0599,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,D1,3,3,140-0645,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3456,3456,140-0847,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3457,3457,140-0853,-,-,-,-,-,-
BOM_502-2894,1000,502-2894,A1,1,1,504-1976,-,-,-,-,-,-
BOM_502-2894,2000,502-2894,A1,1,1,504-1976,-,-,-,-,-,-
BOM_502-2894,5000,502-2894,A1,1,1,504-1976,-,-,-,-,-,-
BOM_504-1976,LOCATION-PCBA-Subcon,504-1976,,150,150,140-0848,-,-,-,-,-,-
BOM_504-1976,LOCATION-PCBA-Subcon,504-1976,,151,151,140-0849,-,-,-,-,-,-
BOM_504-1976,1000,504-1976,,75,75,280-1600-20,-,-,-,-,-,-
BOM_504-1976,2000,504-1976,,75,75,280-1600-20,-,-,-,-,-,-
BOM_504-1976,5000,504-1976,,75,75,280-1600-20,-,-,-,-,-,-
BOM_504-1976,LOCATION-PCBA-Subcon,504-1976,A1,3,3,504-1718,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3428,3428,140-0113,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3429,3429,140-0240,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,D1,3,3,140-0253,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,A1,4,4,140-0384,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3430,3430,140-0599,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,D1,3,3,140-0645,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3431,3431,140-0847,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3432,3432,140-0853,-,-,-,-,-,-
BOM_504-1976,LOCATION-PCBA-Subcon,504-1976,A1,3,3,504-1878,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3458,3458,140-0113,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3459,3459,140-0240,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,D1,3,3,140-0253,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,A1,4,4,140-0384,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3460,3460,140-0599,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,D1,3,3,140-0645,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3461,3461,140-0847,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3462,3462,140-0853,-,-,-,-,-,-
BOM_500-6394-002,1000,500-6394-002,,2,2,502-2895,-,-,-,-,-,-
BOM_500-6394-002,2000,500-6394-002,,2,2,502-2895,-,-,-,-,-,-
BOM_500-6394-002,5000,500-6394-002,,2,2,502-2895,-,-,-,-,-,-
BOM_500-6394-002,6000,500-6394-002,,2,2,502-2895,-,-,-,-,-,-
BOM_502-2895,1000,502-2895,A1,1,1,504-1584,-,-,-,-,-,-
BOM_502-2895,2000,502-2895,A1,1,1,504-1584,-,-,-,-,-,-
BOM_502-2895,5000,502-2895,A1,1,1,504-1584,-,-,-,-,-,-
BOM_504-1584,LOCATION-PCBA-Subcon,504-1584,A1,1,1,504-1550,-,-,-,-,-,-
BOM_504-1550,LOCATION-PCBA-Subcon,504-1550,,90,90,140-0022,-,-,-,-,-,-
BOM_504-1550,LOCATION-PCBA-Subcon,504-1550,,91,91,140-0645,-,-,-,-,-,-
BOM_504-1550,LOCATION-PCBA-Subcon,504-1550,B1,3,3,140-0638,-,-,-,-,-,-
BOM_504-1550,LOCATION-PCBA-Subcon,504-1550,B1,3,3,140-0852,-,-,-,-,-,-
BOM_504-1550,LOCATION-PCBA-Subcon,504-1550,,92,92,140-0477,-,-,-,-,-,-
BOM_504-1550,LOCATION-PCBA-Subcon,504-1550,,93,93,140-0639,-,-,-,-,-,-
BOM_504-1584,LOCATION-PCBA-Subcon,504-1584,,13,13,140-0472,-,-,-,-,-,-
BOM_504-1584,LOCATION-PCBA-Subcon,504-1584,A1,1,1,504-1616,-,-,-,-,-,-
BOM_504-1616,LOCATION-PCBA-Subcon,504-1616,,90,90,140-0022,-,-,-,-,-,-
BOM_504-1616,LOCATION-PCBA-Subcon,504-1616,,91,91,140-0253,-,-,-,-,-,-
BOM_504-1616,LOCATION-PCBA-Subcon,504-1616,C1,3,3,140-0638,-,-,-,-,-,-
BOM_504-1616,LOCATION-PCBA-Subcon,504-1616,C1,3,3,140-0852,-,-,-,-,-,-
BOM_504-1616,LOCATION-PCBA-Subcon,504-1616,,92,92,140-0477,-,-,-,-,-,-
BOM_504-1616,LOCATION-PCBA-Subcon,504-1616,,93,93,140-0639,-,-,-,-,-,-
BOM_504-1584,LOCATION-PCBA-Subcon,504-1584,A1,1,1,504-1818,-,-,-,-,-,-
BOM_504-1818,LOCATION-PCBA-Subcon,504-1818,,90,90,140-0022,-,-,-,-,-,-
BOM_504-1818,LOCATION-PCBA-Subcon,504-1818,,91,91,140-0645,-,-,-,-,-,-
BOM_504-1818,LOCATION-PCBA-Subcon,504-1818,B1,3,3,140-0638,-,-,-,-,-,-
BOM_504-1818,LOCATION-PCBA-Subcon,504-1818,B1,3,3,140-0852,-,-,-,-,-,-
BOM_504-1818,LOCATION-PCBA-Subcon,504-1818,,92,92,140-0477,-,-,-,-,-,-
BOM_504-1818,LOCATION-PCBA-Subcon,504-1818,,93,93,140-0639,-,-,-,-,-,-
BOM_502-2895,1000,502-2895,A1,1,1,504-1585,-,-,-,-,-,-
BOM_502-2895,2000,502-2895,A1,1,1,504-1585,-,-,-,-,-,-
BOM_502-2895,5000,502-2895,A1,1,1,504-1585,-,-,-,-,-,-
BOM_504-1585,LOCATION-PCBA-Subcon,504-1585,A1,1,1,504-1550,-,-,-,-,-,-
BOM_504-1550,LOCATION-PCBA-Subcon,504-1550,,94,94,140-0022,-,-,-,-,-,-
BOM_504-1550,LOCATION-PCBA-Subcon,504-1550,,95,95,140-0645,-,-,-,-,-,-
BOM_504-1550,LOCATION-PCBA-Subcon,504-1550,B1,3,3,140-0638,-,-,-,-,-,-
BOM_504-1550,LOCATION-PCBA-Subcon,504-1550,B1,3,3,140-0852,-,-,-,-,-,-
BOM_504-1550,LOCATION-PCBA-Subcon,504-1550,,96,96,140-0477,-,-,-,-,-,-
BOM_504-1550,LOCATION-PCBA-Subcon,504-1550,,97,97,140-0639,-,-,-,-,-,-
BOM_504-1585,LOCATION-PCBA-Subcon,504-1585,,13,13,140-0472,-,-,-,-,-,-
BOM_504-1585,LOCATION-PCBA-Subcon,504-1585,A1,1,1,504-1616,-,-,-,-,-,-
BOM_504-1616,LOCATION-PCBA-Subcon,504-1616,,94,94,140-0022,-,-,-,-,-,-
BOM_504-1616,LOCATION-PCBA-Subcon,504-1616,,95,95,140-0253,-,-,-,-,-,-
BOM_504-1616,LOCATION-PCBA-Subcon,504-1616,C1,3,3,140-0638,-,-,-,-,-,-
BOM_504-1616,LOCATION-PCBA-Subcon,504-1616,C1,3,3,140-0852,-,-,-,-,-,-
BOM_504-1616,LOCATION-PCBA-Subcon,504-1616,,96,96,140-0477,-,-,-,-,-,-
BOM_504-1616,LOCATION-PCBA-Subcon,504-1616,,97,97,140-0639,-,-,-,-,-,-
BOM_504-1585,LOCATION-PCBA-Subcon,504-1585,A1,1,1,504-1818,-,-,-,-,-,-
BOM_504-1818,LOCATION-PCBA-Subcon,504-1818,,94,94,140-0022,-,-,-,-,-,-
BOM_504-1818,LOCATION-PCBA-Subcon,504-1818,,95,95,140-0645,-,-,-,-,-,-
BOM_504-1818,LOCATION-PCBA-Subcon,504-1818,B1,3,3,140-0638,-,-,-,-,-,-
BOM_504-1818,LOCATION-PCBA-Subcon,504-1818,B1,3,3,140-0852,-,-,-,-,-,-
BOM_504-1818,LOCATION-PCBA-Subcon,504-1818,,96,96,140-0477,-,-,-,-,-,-
BOM_504-1818,LOCATION-PCBA-Subcon,504-1818,,97,97,140-0639,-,-,-,-,-,-
BOM_500-6394-003,1000,500-6394-003,,1,1,502-2894,-,-,-,-,-,-
BOM_500-6394-003,2000,500-6394-003,,1,1,502-2894,-,-,-,-,-,-
BOM_500-6394-003,5000,500-6394-003,,1,1,502-2894,-,-,-,-,-,-
BOM_500-6394-003,6000,500-6394-003,,1,1,502-2894,-,-,-,-,-,-
BOM_502-2894,1000,502-2894,A1,1,1,262-0017,-,-,-,-,-,-
BOM_502-2894,2000,502-2894,A1,1,1,262-0017,-,-,-,-,-,-
BOM_502-2894,5000,502-2894,A1,1,1,262-0017,-,-,-,-,-,-
BOM_262-0017,LOCATION-PCBA-Subcon,262-0017,,120,120,140-0848,-,-,-,-,-,-
BOM_262-0017,LOCATION-PCBA-Subcon,262-0017,,121,121,140-0849,-,-,-,-,-,-
BOM_262-0017,1000,262-0017,,119,119,280-0654-CN,-,-,-,-,-,-
BOM_262-0017,2000,262-0017,,119,119,280-0654-CN,-,-,-,-,-,-
BOM_262-0017,5000,262-0017,,119,119,280-0654-CN,-,-,-,-,-,-
BOM_262-0017,1000,262-0017,,120,120,280-1497-40,-,-,-,-,-,-
BOM_262-0017,2000,262-0017,,120,120,280-1497-40,-,-,-,-,-,-
BOM_262-0017,5000,262-0017,,120,120,280-1497-40,-,-,-,-,-,-
BOM_262-0017,LOCATION-PCBA-Subcon,262-0017,A1,3,3,504-1718,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3433,3433,140-0113,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3434,3434,140-0240,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,D1,3,3,140-0253,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,A1,4,4,140-0384,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3435,3435,140-0599,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,D1,3,3,140-0645,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3436,3436,140-0847,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3437,3437,140-0853,-,-,-,-,-,-
BOM_262-0017,LOCATION-PCBA-Subcon,262-0017,A1,3,3,504-1878,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3463,3463,140-0113,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3464,3464,140-0240,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,D1,3,3,140-0253,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,A1,4,4,140-0384,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3465,3465,140-0599,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,D1,3,3,140-0645,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3466,3466,140-0847,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3467,3467,140-0853,-,-,-,-,-,-
BOM_502-2894,1000,502-2894,A1,1,1,262-0019,-,-,-,-,-,-
BOM_502-2894,2000,502-2894,A1,1,1,262-0019,-,-,-,-,-,-
BOM_502-2894,5000,502-2894,A1,1,1,262-0019,-,-,-,-,-,-
BOM_262-0019,LOCATION-PCBA-Subcon,262-0019,,156,156,140-0848,-,-,-,-,-,-
BOM_262-0019,LOCATION-PCBA-Subcon,262-0019,,157,157,140-0849,-,-,-,-,-,-
BOM_262-0019,1000,262-0019,,155,155,280-0654-CN,-,-,-,-,-,-
BOM_262-0019,2000,262-0019,,155,155,280-0654-CN,-,-,-,-,-,-
BOM_262-0019,5000,262-0019,,155,155,280-0654-CN,-,-,-,-,-,-
BOM_262-0019,1000,262-0019,,156,156,280-1497-40,-,-,-,-,-,-
BOM_262-0019,2000,262-0019,,156,156,280-1497-40,-,-,-,-,-,-
BOM_262-0019,5000,262-0019,,156,156,280-1497-40,-,-,-,-,-,-
BOM_262-0019,LOCATION-PCBA-Subcon,262-0019,A1,3,3,504-1718,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3438,3438,140-0113,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3439,3439,140-0240,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,D1,3,3,140-0253,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,A1,4,4,140-0384,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3440,3440,140-0599,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,D1,3,3,140-0645,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3441,3441,140-0847,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3442,3442,140-0853,-,-,-,-,-,-
BOM_262-0019,LOCATION-PCBA-Subcon,262-0019,A1,3,3,504-1878,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3468,3468,140-0113,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3469,3469,140-0240,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,D1,3,3,140-0253,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,A1,4,4,140-0384,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3470,3470,140-0599,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,D1,3,3,140-0645,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3471,3471,140-0847,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3472,3472,140-0853,-,-,-,-,-,-
BOM_502-2894,1000,502-2894,A1,1,1,262-0029,-,-,-,-,-,-
BOM_502-2894,2000,502-2894,A1,1,1,262-0029,-,-,-,-,-,-
BOM_502-2894,5000,502-2894,A1,1,1,262-0029,-,-,-,-,-,-
BOM_262-0029,LOCATION-PCBA-Subcon,262-0029,,94,94,140-0848,-,-,-,-,-,-
BOM_262-0029,LOCATION-PCBA-Subcon,262-0029,,95,95,140-0849,-,-,-,-,-,-
BOM_262-0029,1000,262-0029,C1,1,1,280-0654-CN,-,-,-,-,-,-
BOM_262-0029,2000,262-0029,C1,1,1,280-0654-CN,-,-,-,-,-,-
BOM_262-0029,5000,262-0029,C1,1,1,280-0654-CN,-,-,-,-,-,-
BOM_262-0029,1000,262-0029,,48,48,280-1497-40,-,-,-,-,-,-
BOM_262-0029,2000,262-0029,,48,48,280-1497-40,-,-,-,-,-,-
BOM_262-0029,5000,262-0029,,48,48,280-1497-40,-,-,-,-,-,-
BOM_262-0029,LOCATION-PCBA-Subcon,262-0029,A1,3,3,504-1718,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3443,3443,140-0113,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3444,3444,140-0240,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,D1,3,3,140-0253,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,A1,4,4,140-0384,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3445,3445,140-0599,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,D1,3,3,140-0645,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3446,3446,140-0847,-,-,-,-,-,-
BOM_504-1718,LOCATION-PCBA-Subcon,504-1718,,3447,3447,140-0853,-,-,-,-,-,-
BOM_262-0029,LOCATION-PCBA-Subcon,262-0029,A1,3,3,504-1878,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3473,3473,140-0113,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3474,3474,140-0240,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,D1,3,3,140-0253,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,A1,4,4,140-0384,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3475,3475,140-0599,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,D1,3,3,140-0645,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3476,3476,140-0847,-,-,-,-,-,-
BOM_504-1878,LOCATION-PCBA-Subcon,504-1878,,3477,3477,140-0853,-,-,-,-,-,-
BOM_502-2894,1000,502-2894,A1,1,1,504-1835,-,-,-,-,-,-
